# SignalP-5.0	Organism: euk	Timestamp: 20260407124956
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Q8X8W0	SP(Sec/SPI)	0.991749	0.008251	CS pos: 20-21. MLS-RS. Pr: 0.3624
Q8X8W1	OTHER	0.000561	0.999439	
Q8X8W2	OTHER	0.002032	0.997968	
Q8X8W5	OTHER	0.002115	0.997885	
Q8X8X4	OTHER	0.001554	0.998446	
Q8X8X7	OTHER	0.009547	0.990453	
Q8X8X8	OTHER	0.002989	0.997011	
Q8X8Y9	OTHER	0.000673	0.999327	
Q8X8Z5	OTHER	0.340996	0.659004	
Q8X900	OTHER	0.001963	0.998037	
Q8X905	OTHER	0.000406	0.999594	
Q8X906	OTHER	0.000503	0.999497	
Q8X909	OTHER	0.000773	0.999227	
Q8X911	OTHER	0.006622	0.993378	
Q8X912	OTHER	0.001432	0.998568	
Q8X914	OTHER	0.000446	0.999554	
Q8X916	OTHER	0.001083	0.998917	
Q8X917	OTHER	0.000599	0.999401	
Q8X926	OTHER	0.000887	0.999113	
Q8X931	SP(Sec/SPI)	0.938586	0.061414	CS pos: 24-25. ALA-DE. Pr: 0.6708
Q8X938	OTHER	0.000854	0.999146	
Q8X942	OTHER	0.004599	0.995401	
Q8X943	OTHER	0.002151	0.997849	
Q8X958	OTHER	0.001342	0.998658	
Q8X964	SP(Sec/SPI)	0.909670	0.090330	CS pos: 26-27. AFA-QA. Pr: 0.7022
Q8X966	OTHER	0.000617	0.999383	
Q8X971	OTHER	0.005102	0.994898	
Q8X973	OTHER	0.001355	0.998645	
Q8X979	OTHER	0.009357	0.990643	
Q8X988	OTHER	0.000226	0.999774	
Q8X990	OTHER	0.012534	0.987466	
Q8X999	OTHER	0.000543	0.999457	
Q8X9A6	OTHER	0.001447	0.998553	
Q8X9B1	OTHER	0.093122	0.906878	
Q8X9B7	SP(Sec/SPI)	0.980730	0.019270	CS pos: 22-23. CST-LE. Pr: 0.4741
Q8X9B9	OTHER	0.002408	0.997592	
Q8X9C8	OTHER	0.002742	0.997258	
Q8X9D1	SP(Sec/SPI)	0.633828	0.366172	CS pos: 28-29. IIA-DS. Pr: 0.2706
Q8X9D7	OTHER	0.001315	0.998685	
Q8X9E0	OTHER	0.003603	0.996397	
Q8X9E2	OTHER	0.001461	0.998539	
Q8X9E3	OTHER	0.000504	0.999496	
Q8X9E5	OTHER	0.013938	0.986062	
Q8X9E6	OTHER	0.008509	0.991491	
Q8X9F2	OTHER	0.003746	0.996254	
Q8X9F6	OTHER	0.001839	0.998161	
Q8X9F8	SP(Sec/SPI)	0.802107	0.197893	CS pos: 26-27. GSG-LA. Pr: 0.3371
Q8X9G0	SP(Sec/SPI)	0.563531	0.436469	CS pos: 23-24. VYP-LL. Pr: 0.2979
Q8X9G1	OTHER	0.002392	0.997608	
Q8X9G5	OTHER	0.013488	0.986512	
Q8X9G7	OTHER	0.000321	0.999679	
Q8X9G8	OTHER	0.003668	0.996332	
Q8X9G9	OTHER	0.003948	0.996052	
Q8X9H5	OTHER	0.001442	0.998558	
Q8X9I0	OTHER	0.033137	0.966863	
Q8X9I3	OTHER	0.008609	0.991391	
Q8X9I6	OTHER	0.016494	0.983506	
Q8X9I8	OTHER	0.000578	0.999422	
Q8X9I9	OTHER	0.001776	0.998224	
Q8X9J6	OTHER	0.004868	0.995132	
Q8X9J7	SP(Sec/SPI)	0.992973	0.007027	CS pos: 21-22. ATA-AD. Pr: 0.5564
Q8X9K0	OTHER	0.001169	0.998831	
Q8X9M2	OTHER	0.000733	0.999267	
Q8X9S3	OTHER	0.017529	0.982471	
Q8X9T0	OTHER	0.000421	0.999579	
Q8X9T8	OTHER	0.000635	0.999365	
Q8X9U1	OTHER	0.000744	0.999256	
Q8X9U5	OTHER	0.002331	0.997669	
Q8X9U6	OTHER	0.002389	0.997611	
Q8X9V5	OTHER	0.000790	0.999210	
Q8X9W4	OTHER	0.106137	0.893863	
Q8X9X8	OTHER	0.000425	0.999575	
Q8X9Y1	OTHER	0.026800	0.973200	
Q8X9Y2	OTHER	0.001435	0.998565	
Q8X9Y3	OTHER	0.000469	0.999531	
Q8X9Y5	OTHER	0.001367	0.998633	
Q8XA02	OTHER	0.001378	0.998622	
Q8XA04	SP(Sec/SPI)	0.996589	0.003411	CS pos: 18-19. VFA-KP. Pr: 0.9432
Q8XA05	OTHER	0.004381	0.995619	
Q8XA09	OTHER	0.001326	0.998674	
Q8XA15	OTHER	0.000616	0.999384	
Q8XA18	OTHER	0.001914	0.998086	
Q8XA19	OTHER	0.058451	0.941549	
Q8XA22	OTHER	0.001167	0.998833	
Q8XA27	OTHER	0.001183	0.998817	
Q8XA28	OTHER	0.000443	0.999557	
Q8XA30	OTHER	0.012723	0.987277	
Q8XA33	OTHER	0.276021	0.723979	
Q8XA36	OTHER	0.007475	0.992525	
Q8XA41	OTHER	0.001606	0.998394	
Q8XA43	OTHER	0.000919	0.999081	
Q8XA63	OTHER	0.364351	0.635649	
Q8XA70	OTHER	0.000962	0.999038	
Q8XA73	OTHER	0.000363	0.999637	
Q8XA80	OTHER	0.000876	0.999124	
Q8XA81	OTHER	0.309506	0.690494	
Q8XA82	OTHER	0.012084	0.987916	
Q8XA85	OTHER	0.146199	0.853801	
Q8XA88	OTHER	0.003752	0.996248	
Q8XA91	OTHER	0.002870	0.997130	
Q8XA93	SP(Sec/SPI)	0.987796	0.012204	CS pos: 18-19. AGC-DN. Pr: 0.8118
Q8XAA3	OTHER	0.000785	0.999215	
Q8XAA5	SP(Sec/SPI)	0.789151	0.210849	CS pos: 29-30. CGT-HT. Pr: 0.4430
Q8XAA9	SP(Sec/SPI)	0.980653	0.019347	CS pos: 20-21. SGC-SL. Pr: 0.2408
Q8XAB0	OTHER	0.001530	0.998470	
Q8XAB8	OTHER	0.001863	0.998137	
Q8XAD0	OTHER	0.003149	0.996851	
Q8XAD1	OTHER	0.000136	0.999864	
Q8XAF2	OTHER	0.000827	0.999173	
Q8XAF6	OTHER	0.007068	0.992932	
Q8XAG3	OTHER	0.001130	0.998870	
Q8XAI6	OTHER	0.328993	0.671007	
Q8XAI7	OTHER	0.001400	0.998600	
Q8XAJ0	OTHER	0.004509	0.995491	
Q8XAK3	OTHER	0.025531	0.974469	
Q8XAK8	OTHER	0.001192	0.998808	
Q8XAM5	OTHER	0.215299	0.784701	
Q8XAM9	OTHER	0.001222	0.998778	
Q8XAN5	OTHER	0.000533	0.999467	
Q8XAP0	OTHER	0.001115	0.998885	
Q8XAP5	OTHER	0.001408	0.998592	
Q8XAQ3	OTHER	0.001586	0.998414	
Q8XAQ5	OTHER	0.001079	0.998921	
Q8XAQ8	OTHER	0.001948	0.998052	
Q8XAR0	OTHER	0.014027	0.985973	
Q8XAR3	SP(Sec/SPI)	0.942733	0.057267	CS pos: 25-26. SQS-RT. Pr: 0.3718
Q8XAR4	OTHER	0.005216	0.994784	
Q8XAR5	OTHER	0.026300	0.973700	
Q8XAS3	OTHER	0.001761	0.998239	
Q8XAS6	SP(Sec/SPI)	0.963033	0.036967	CS pos: 26-27. ANA-AD. Pr: 0.9025
Q8XAT3	OTHER	0.011125	0.988875	
Q8XAT5	OTHER	0.000457	0.999543	
Q8XAT8	OTHER	0.002824	0.997176	
Q8XAU5	OTHER	0.019861	0.980139	
Q8XAU7	OTHER	0.010384	0.989616	
Q8XAU9	OTHER	0.002060	0.997940	
Q8XAV3	OTHER	0.000473	0.999527	
Q8XAW1	OTHER	0.000395	0.999605	
Q8XAW6	SP(Sec/SPI)	0.986385	0.013615	CS pos: 21-22. VSA-NA. Pr: 0.3399
Q8XAW9	OTHER	0.004951	0.995049	
Q8XAX0	OTHER	0.003885	0.996115	
Q8XAX1	OTHER	0.006573	0.993427	
Q8XAY0	OTHER	0.004137	0.995863	
Q8XAY5	OTHER	0.002511	0.997489	
Q8XAY6	OTHER	0.000628	0.999372	
Q8XAY7	OTHER	0.002090	0.997910	
Q8XAY8	OTHER	0.010006	0.989994	
Q8XAY9	SP(Sec/SPI)	0.949186	0.050814	CS pos: 26-27. VQA-AE. Pr: 0.8621
Q8XAZ1	OTHER	0.000403	0.999597	
Q8XAZ2	OTHER	0.001849	0.998151	
Q8XAZ3	OTHER	0.001018	0.998982	
Q8XB03	SP(Sec/SPI)	0.943867	0.056133	CS pos: 25-26. VFA-EA. Pr: 0.4334
Q8XB06	OTHER	0.000254	0.999746	
Q8XB10	OTHER	0.000539	0.999461	
Q8XB23	SP(Sec/SPI)	0.584844	0.415156	CS pos: 28-29. TKA-AK. Pr: 0.3656
Q8XB24	SP(Sec/SPI)	0.524809	0.475191	CS pos: 19-20. AGI-DM. Pr: 0.1620
Q8XB26	OTHER	0.001895	0.998105	
Q8XB30	OTHER	0.003054	0.996946	
Q8XB33	OTHER	0.002158	0.997842	
Q8XB34	OTHER	0.000483	0.999517	
Q8XB55	OTHER	0.000591	0.999409	
Q8XB70	OTHER	0.001135	0.998865	
Q8XB76	OTHER	0.000416	0.999584	
Q8XB84	OTHER	0.112152	0.887848	
Q8XB90	OTHER	0.000993	0.999007	
Q8XB94	SP(Sec/SPI)	0.672918	0.327082	CS pos: 24-25. VQS-CV. Pr: 0.1950
Q8XB99	OTHER	0.004240	0.995760	
Q8XBA1	OTHER	0.151890	0.848110	
Q8XBA2	OTHER	0.003411	0.996589	
Q8XBA3	OTHER	0.000348	0.999652	
Q8XBA4	OTHER	0.001424	0.998576	
Q8XBA8	OTHER	0.000740	0.999260	
Q8XBA9	OTHER	0.000450	0.999550	
Q8XBB0	OTHER	0.005513	0.994487	
Q8XBB1	OTHER	0.002897	0.997103	
Q8XBC0	OTHER	0.001968	0.998032	
Q8XBC5	OTHER	0.057416	0.942584	
Q8XBC7	OTHER	0.000441	0.999559	
Q8XBC8	OTHER	0.000316	0.999684	
Q8XBD3	SP(Sec/SPI)	0.861739	0.138261	CS pos: 27-28. CSS-DS. Pr: 0.4544
Q8XBF5	OTHER	0.000847	0.999153	
Q8XBG3	OTHER	0.001276	0.998724	
Q8XBG4	OTHER	0.000891	0.999109	
Q8XBG6	OTHER	0.039544	0.960456	
Q8XBG8	OTHER	0.000426	0.999574	
Q8XBH2	OTHER	0.003379	0.996621	
Q8XBI1	OTHER	0.001859	0.998141	
Q8XBJ0	SP(Sec/SPI)	0.997071	0.002929	CS pos: 19-20. VSA-AK. Pr: 0.7963
Q8XBJ4	OTHER	0.009784	0.990216	
Q8XBJ6	OTHER	0.019886	0.980114	
Q8XBJ9	OTHER	0.000878	0.999122	
Q8XBK1	OTHER	0.001648	0.998352	
Q8XBK4	OTHER	0.058254	0.941746	
Q8XBK5	OTHER	0.001333	0.998667	
Q8XBK6	OTHER	0.000688	0.999312	
Q8XBK7	OTHER	0.000932	0.999068	
Q8XBK9	OTHER	0.002452	0.997548	
Q8XBL1	OTHER	0.001014	0.998986	
Q8XBL7	OTHER	0.000281	0.999719	
Q8XBL8	OTHER	0.001346	0.998654	
Q8XBN8	OTHER	0.000709	0.999291	
Q8XBP0	OTHER	0.002789	0.997211	
Q8XBP2	OTHER	0.000565	0.999435	
Q8XBP3	OTHER	0.003849	0.996151	
Q8XBP4	SP(Sec/SPI)	0.799070	0.200930	CS pos: 37-38. AGC-EK. Pr: 0.5137
Q8XBP7	SP(Sec/SPI)	0.988006	0.011994	CS pos: 22-23. SQA-EN. Pr: 0.7916
Q8XBP8	OTHER	0.001348	0.998652	
Q8XBQ0	OTHER	0.001006	0.998994	
Q8XBS0	OTHER	0.008176	0.991824	
Q8XBS1	OTHER	0.001610	0.998390	
Q8XBS5	OTHER	0.137612	0.862388	
Q8XBS6	OTHER	0.213110	0.786890	
Q8XBS7	OTHER	0.008055	0.991945	
Q8XBU9	OTHER	0.002239	0.997761	
Q8XBW1	OTHER	0.003783	0.996217	
Q8XBW6	OTHER	0.001525	0.998475	
Q8XBW7	SP(Sec/SPI)	0.976088	0.023912	CS pos: 22-23. AQA-QE. Pr: 0.9134
Q8XBW9	SP(Sec/SPI)	0.500126	0.499874	CS pos: 19-20. VLG-FT. Pr: 0.1963
Q8XBX0	SP(Sec/SPI)	0.848866	0.151134	CS pos: 21-22. GFT-LL. Pr: 0.4821
Q8XBX1	OTHER	0.000795	0.999205	
Q8XBX3	OTHER	0.002251	0.997749	
Q8XBX4	OTHER	0.000124	0.999876	
Q8XBY1	OTHER	0.175947	0.824053	
Q8XBY2	SP(Sec/SPI)	0.990842	0.009158	CS pos: 22-23. AQA-NE. Pr: 0.8726
Q8XBZ5	OTHER	0.001982	0.998018	
Q8XC04	OTHER	0.002489	0.997511	
Q8XC28	OTHER	0.000967	0.999033	
Q8XC31	OTHER	0.004305	0.995695	
Q8XC37	OTHER	0.002356	0.997644	
Q8XC48	OTHER	0.000202	0.999798	
Q8XC49	OTHER	0.002949	0.997051	
Q8XC50	SP(Sec/SPI)	0.982945	0.017055	CS pos: 24-25. AGC-DQ. Pr: 0.5656
Q8XC74	SP(Sec/SPI)	0.964997	0.035003	CS pos: 23-24. ASA-PE. Pr: 0.3454
Q8XC82	OTHER	0.003366	0.996634	
Q8XCA1	OTHER	0.003728	0.996272	
Q8XCB6	SP(Sec/SPI)	0.996919	0.003081	CS pos: 21-22. AFA-HE. Pr: 0.9303
Q8XCB7	OTHER	0.041548	0.958452	
Q8XCC1	OTHER	0.002528	0.997472	
Q8XCD4	OTHER	0.015872	0.984128	
Q8XCE1	OTHER	0.001018	0.998982	
Q8XCE2	OTHER	0.000967	0.999033	
Q8XCE6	OTHER	0.000864	0.999136	
Q8XCE8	OTHER	0.004751	0.995249	
Q8XCF5	OTHER	0.000324	0.999676	
Q8XCF7	SP(Sec/SPI)	0.668698	0.331302	CS pos: 27-28. SNG-MS. Pr: 0.5015
Q8XCF8	OTHER	0.005233	0.994767	
Q8XCG9	OTHER	0.001274	0.998726	
Q8XCH2	OTHER	0.003656	0.996344	
Q8XCH4	OTHER	0.008736	0.991264	
Q8XCH5	OTHER	0.000603	0.999397	
Q8XCH6	OTHER	0.002654	0.997346	
Q8XCH9	OTHER	0.002153	0.997847	
Q8XCJ0	OTHER	0.101746	0.898254	
Q8XCJ1	SP(Sec/SPI)	0.595934	0.404066	CS pos: 41-42. TQA-AD. Pr: 0.4193
Q8XCK0	SP(Sec/SPI)	0.998116	0.001884	CS pos: 21-22. VFA-AN. Pr: 0.9263
Q8XCK5	OTHER	0.000677	0.999323	
Q8XCK6	OTHER	0.002030	0.997970	
Q8XCK8	SP(Sec/SPI)	0.897587	0.102413	CS pos: 26-27. VWA-HA. Pr: 0.7082
Q8XCK9	OTHER	0.003973	0.996027	
Q8XCM4	OTHER	0.001115	0.998885	
Q8XCN6	SP(Sec/SPI)	0.885299	0.114701	CS pos: 25-26. AWS-AG. Pr: 0.6316
Q8XCP1	SP(Sec/SPI)	0.828361	0.171639	CS pos: 19-20. AFA-AS. Pr: 0.7530
Q8XCP5	OTHER	0.115708	0.884292	
Q8XCQ2	OTHER	0.000597	0.999403	
Q8XCQ9	OTHER	0.001991	0.998009	
Q8XCR4	OTHER	0.452480	0.547520	
Q8XCS3	OTHER	0.001359	0.998641	
Q8XCS7	OTHER	0.013724	0.986276	
Q8XCU0	OTHER	0.001287	0.998713	
Q8XCU2	SP(Sec/SPI)	0.893626	0.106374	CS pos: 22-23. ALA-LP. Pr: 0.7372
Q8XCV0	OTHER	0.001927	0.998073	
Q8XCV8	OTHER	0.002454	0.997546	
Q8XCW3	OTHER	0.000970	0.999030	
Q8XCW5	OTHER	0.000849	0.999151	
Q8XCW6	OTHER	0.001423	0.998577	
Q8XCX1	OTHER	0.001837	0.998163	
Q8XCX7	OTHER	0.003608	0.996392	
Q8XCY1	SP(Sec/SPI)	0.987454	0.012546	CS pos: 19-20. TGC-QN. Pr: 0.7326
Q8XCY3	OTHER	0.369475	0.630525	
Q8XCY5	OTHER	0.040984	0.959016	
Q8XCY9	OTHER	0.002683	0.997317	
Q8XD10	OTHER	0.096195	0.903805	
Q8XD11	OTHER	0.035331	0.964669	
Q8XD13	OTHER	0.001023	0.998977	
Q8XD15	OTHER	0.000700	0.999300	
Q8XD20	SP(Sec/SPI)	0.738988	0.261012	CS pos: 29-30. AIA-AP. Pr: 0.5981
Q8XD23	OTHER	0.001537	0.998463	
Q8XD27	OTHER	0.000988	0.999012	
Q8XD29	OTHER	0.002932	0.997068	
Q8XD31	OTHER	0.026429	0.973571	
Q8XD32	OTHER	0.000596	0.999404	
Q8XD35	SP(Sec/SPI)	0.993606	0.006394	CS pos: 25-26. ALA-YE. Pr: 0.5426
Q8XD38	OTHER	0.004391	0.995609	
Q8XD41	OTHER	0.041324	0.958676	
Q8XD43	OTHER	0.000503	0.999497	
Q8XD45	OTHER	0.000583	0.999417	
Q8XD54	SP(Sec/SPI)	0.647163	0.352837	CS pos: 33-34. AFA-RA. Pr: 0.4669
Q8XD55	OTHER	0.158021	0.841979	
Q8XD64	OTHER	0.002409	0.997591	
Q8XD75	OTHER	0.001077	0.998923	
Q8XD82	OTHER	0.001305	0.998695	
Q8XD85	OTHER	0.000986	0.999014	
Q8XD88	OTHER	0.001222	0.998778	
Q8XD89	SP(Sec/SPI)	0.997754	0.002246	CS pos: 20-21. VWA-VC. Pr: 0.9685
Q8XD92	OTHER	0.000780	0.999220	
Q8XDA0	OTHER	0.000599	0.999401	
Q8XDB5	OTHER	0.001777	0.998223	
Q8XDB6	OTHER	0.000608	0.999392	
Q8XDB8	OTHER	0.000629	0.999371	
Q8XDC5	OTHER	0.004704	0.995296	
Q8XDC6	OTHER	0.025552	0.974448	
Q8XDC8	OTHER	0.001617	0.998383	
Q8XDC9	SP(Sec/SPI)	0.958401	0.041599	CS pos: 30-31. TAA-YS. Pr: 0.7060
Q8XDD1	OTHER	0.376018	0.623982	
Q8XDD3	OTHER	0.008809	0.991191	
Q8XDD5	OTHER	0.005244	0.994756	
Q8XDD9	OTHER	0.012020	0.987980	
Q8XDE8	OTHER	0.000520	0.999480	
Q8XDF2	OTHER	0.000897	0.999103	
Q8XDF3	OTHER	0.002119	0.997881	
Q8XDF5	SP(Sec/SPI)	0.951201	0.048799	CS pos: 30-31. AQA-DE. Pr: 0.7631
Q8XDG1	OTHER	0.002603	0.997397	
Q8XDG7	OTHER	0.000468	0.999532	
Q8XDG9	OTHER	0.004147	0.995853	
Q8XDH4	OTHER	0.002504	0.997496	
Q8XDH6	OTHER	0.001721	0.998279	
Q8XDI5	OTHER	0.001508	0.998492	
Q8XDI6	OTHER	0.009294	0.990706	
Q8XDI8	OTHER	0.016346	0.983654	
Q8XDJ5	OTHER	0.009978	0.990022	
Q8XDL9	OTHER	0.000279	0.999721	
Q8XDM2	SP(Sec/SPI)	0.995338	0.004662	CS pos: 23-24. AHA-KE. Pr: 0.7120
Q8XDM4	OTHER	0.002316	0.997684	
Q8XDM7	OTHER	0.105277	0.894723	
Q8XDN0	OTHER	0.001380	0.998620	
Q8XDN1	OTHER	0.000804	0.999196	
Q8XDN4	OTHER	0.001772	0.998228	
Q8XDN5	SP(Sec/SPI)	0.994854	0.005146	CS pos: 22-23. VGA-AT. Pr: 0.8310
Q8XDP3	OTHER	0.008414	0.991586	
Q8XDP6	SP(Sec/SPI)	0.997271	0.002729	CS pos: 19-20. AYA-AT. Pr: 0.9025
Q8XDQ2	SP(Sec/SPI)	0.996949	0.003051	CS pos: 19-20. TFA-AP. Pr: 0.8997
Q8XDQ5	OTHER	0.248996	0.751004	
Q8XDR3	OTHER	0.001590	0.998410	
Q8XDS4	OTHER	0.002013	0.997987	
Q8XDS6	OTHER	0.007766	0.992234	
Q8XDU5	OTHER	0.000805	0.999195	
Q8XDU6	OTHER	0.007094	0.992906	
Q8XDW3	OTHER	0.021921	0.978079	
Q8XDW5	OTHER	0.003170	0.996830	
Q8XDW9	OTHER	0.000249	0.999751	
Q8XDX9	OTHER	0.322640	0.677360	
Q8XDZ7	OTHER	0.000906	0.999094	
Q8XDZ8	SP(Sec/SPI)	0.925302	0.074698	CS pos: 31-32. THA-AW. Pr: 0.7337
Q8XE05	OTHER	0.000467	0.999533	
Q8XE17	SP(Sec/SPI)	0.905248	0.094752	CS pos: 25-26. AMA-AD. Pr: 0.7545
Q8XE26	OTHER	0.000492	0.999508	
Q8XE28	SP(Sec/SPI)	0.642190	0.357810	CS pos: 29-30. VAA-AI. Pr: 0.3093
Q8XE35	OTHER	0.379410	0.620590	
Q8XE41	SP(Sec/SPI)	0.999437	0.000563	CS pos: 21-22. ANA-AE. Pr: 0.9233
Q8XE42	OTHER	0.003555	0.996445	
Q8XE43	OTHER	0.003017	0.996983	
Q8XE45	SP(Sec/SPI)	0.962361	0.037639	CS pos: 21-22. SMA-AK. Pr: 0.3624
Q8XE46	SP(Sec/SPI)	0.997579	0.002421	CS pos: 20-21. AWA-AE. Pr: 0.9318
Q8XE49	OTHER	0.018894	0.981106	
Q8XE50	OTHER	0.000801	0.999199	
Q8XE54	SP(Sec/SPI)	0.952991	0.047009	CS pos: 25-26. ALA-AA. Pr: 0.5147
Q8XE55	OTHER	0.044787	0.955213	
Q8XE57	SP(Sec/SPI)	0.961376	0.038624	CS pos: 27-28. VWA-AN. Pr: 0.8293
Q8XE64	OTHER	0.001255	0.998745	
Q8XE68	OTHER	0.000354	0.999646	
Q8XE69	OTHER	0.001117	0.998883	
Q8XE86	OTHER	0.004016	0.995984	
Q8XE87	OTHER	0.001008	0.998992	
Q8XE96	OTHER	0.018258	0.981742	
Q8XE99	OTHER	0.001626	0.998374	
Q8XEA1	OTHER	0.003757	0.996243	
Q8XEA5	SP(Sec/SPI)	0.993988	0.006012	CS pos: 25-26. THG-ID. Pr: 0.5142
Q8XEB2	OTHER	0.007909	0.992091	
Q8XEB4	OTHER	0.001176	0.998824	
Q8XEB6	SP(Sec/SPI)	0.977984	0.022016	CS pos: 21-22. TKA-RT. Pr: 0.8856
Q8XEB7	OTHER	0.110542	0.889458	
Q8XEC1	OTHER	0.001278	0.998722	
Q8XED4	OTHER	0.002398	0.997602	
Q8XED5	OTHER	0.059824	0.940176	
Q8XEG9	OTHER	0.000376	0.999624	
Q8XEH9	SP(Sec/SPI)	0.655489	0.344511	CS pos: 19-20. ISA-AG. Pr: 0.3459
Q8XEI0	OTHER	0.035909	0.964091	
Q8XEJ6	OTHER	0.000964	0.999036	
Q93U24	SP(Sec/SPI)	0.996761	0.003239	CS pos: 20-21. ALA-GV. Pr: 0.9375
Q9S5G6	OTHER	0.001787	0.998213	
Q9S6P8	OTHER	0.000344	0.999656	
Q9ZGR8	OTHER	0.001180	0.998820	
A0A0H3JBQ8	OTHER	0.001160	0.998840	
A0A0H3JBR0	OTHER	0.002697	0.997303	
A0A0H3JBS4	SP(Sec/SPI)	0.999035	0.000965	CS pos: 19-20. ALA-VD. Pr: 0.9107
A0A0H3JBS6	OTHER	0.000454	0.999546	
A0A0H3JBT0	OTHER	0.001930	0.998070	
A0A0H3JBU1	OTHER	0.001807	0.998193	
A0A0H3JBU2	OTHER	0.000502	0.999498	
A0A0H3JBU6	OTHER	0.000601	0.999399	
A0A0H3JBV2	OTHER	0.224061	0.775939	
A0A0H3JBV3	OTHER	0.125483	0.874517	
A0A0H3JBZ0	OTHER	0.020134	0.979866	
A0A0H3JBZ2	OTHER	0.000968	0.999032	
A0A0H3JC02	OTHER	0.000521	0.999479	
A0A0H3JC22	OTHER	0.000601	0.999399	
A0A0H3JC28	OTHER	0.000334	0.999666	
A0A0H3JC36	OTHER	0.061571	0.938429	
A0A0H3JC38	OTHER	0.002343	0.997657	
A0A0H3JC46	OTHER	0.015651	0.984349	
A0A0H3JC49	SP(Sec/SPI)	0.777614	0.222386	CS pos: 23-24. GGA-HF. Pr: 0.6636
A0A0H3JC56	OTHER	0.389832	0.610168	
A0A0H3JC58	OTHER	0.001215	0.998785	
A0A0H3JC65	OTHER	0.004260	0.995740	
A0A0H3JC69	OTHER	0.001283	0.998717	
A0A0H3JC80	OTHER	0.005294	0.994706	
A0A0H3JC82	OTHER	0.001056	0.998944	
A0A0H3JC92	OTHER	0.417317	0.582683	
A0A0H3JCA2	OTHER	0.002602	0.997398	
A0A0H3JCB2	OTHER	0.001397	0.998603	
A0A0H3JCC1	SP(Sec/SPI)	0.997806	0.002194	CS pos: 27-28. ANA-AT. Pr: 0.8041
A0A0H3JCC2	SP(Sec/SPI)	0.639749	0.360251	CS pos: 34-35. GGC-EL. Pr: 0.2543
A0A0H3JCC3	OTHER	0.001206	0.998794	
A0A0H3JCC8	OTHER	0.016707	0.983293	
A0A0H3JCD5	OTHER	0.334579	0.665421	
A0A0H3JCD7	OTHER	0.001537	0.998463	
A0A0H3JCE2	OTHER	0.271555	0.728445	
A0A0H3JCF8	OTHER	0.000936	0.999064	
A0A0H3JCG6	OTHER	0.041058	0.958942	
A0A0H3JCG7	OTHER	0.001906	0.998094	
A0A0H3JCH2	OTHER	0.003361	0.996639	
A0A0H3JCH9	SP(Sec/SPI)	0.998148	0.001852	CS pos: 21-22. CHA-EV. Pr: 0.9460
A0A0H3JCI6	OTHER	0.003687	0.996313	
A0A0H3JCI9	OTHER	0.001764	0.998236	
A0A0H3JCJ2	OTHER	0.001783	0.998217	
A0A0H3JCJ7	OTHER	0.000937	0.999063	
A0A0H3JCK2	OTHER	0.000729	0.999271	
A0A0H3JCK6	OTHER	0.001278	0.998722	
A0A0H3JCK7	OTHER	0.001390	0.998610	
A0A0H3JCL6	OTHER	0.002796	0.997204	
A0A0H3JCM3	OTHER	0.000945	0.999055	
A0A0H3JCN2	OTHER	0.000592	0.999408	
A0A0H3JCN6	OTHER	0.001671	0.998329	
A0A0H3JCP3	OTHER	0.003045	0.996955	
A0A0H3JCP5	SP(Sec/SPI)	0.998051	0.001949	CS pos: 22-23. VMG-SE. Pr: 0.9519
A0A0H3JCP7	SP(Sec/SPI)	0.983751	0.016249	CS pos: 23-24. ANA-VA. Pr: 0.6561
A0A0H3JCQ0	OTHER	0.001617	0.998383	
A0A0H3JCQ9	SP(Sec/SPI)	0.990042	0.009958	CS pos: 21-22. CSS-KE. Pr: 0.7435
A0A0H3JCR5	OTHER	0.387790	0.612210	
A0A0H3JCR6	OTHER	0.001412	0.998588	
A0A0H3JCS0	OTHER	0.000601	0.999399	
A0A0H3JCS2	OTHER	0.001511	0.998489	
A0A0H3JCS4	OTHER	0.000564	0.999436	
A0A0H3JCS9	OTHER	0.002489	0.997511	
A0A0H3JCU2	OTHER	0.001062	0.998938	
A0A0H3JCU6	OTHER	0.000517	0.999483	
A0A0H3JCU7	SP(Sec/SPI)	0.983633	0.016367	CS pos: 20-21. CSA-IA. Pr: 0.4290
A0A0H3JCV2	OTHER	0.000560	0.999440	
A0A0H3JCV6	OTHER	0.008994	0.991006	
A0A0H3JCX0	OTHER	0.003436	0.996564	
A0A0H3JCX3	OTHER	0.001096	0.998904	
A0A0H3JCX5	OTHER	0.001173	0.998827	
A0A0H3JCX7	OTHER	0.003309	0.996691	
A0A0H3JCZ6	OTHER	0.000925	0.999075	
A0A0H3JD03	SP(Sec/SPI)	0.999261	0.000739	CS pos: 19-20. ASA-AE. Pr: 0.7816
A0A0H3JD05	OTHER	0.028892	0.971108	
A0A0H3JD07	OTHER	0.000995	0.999005	
A0A0H3JD10	OTHER	0.000843	0.999157	
A0A0H3JD13	OTHER	0.263736	0.736264	
A0A0H3JD17	OTHER	0.000528	0.999472	
A0A0H3JD20	OTHER	0.000891	0.999109	
A0A0H3JD32	SP(Sec/SPI)	0.996504	0.003496	CS pos: 22-23. AFA-QS. Pr: 0.8698
A0A0H3JD33	OTHER	0.001161	0.998839	
A0A0H3JD38	OTHER	0.000708	0.999292	
A0A0H3JD39	OTHER	0.001610	0.998390	
A0A0H3JD41	OTHER	0.015558	0.984442	
